ID,alternativeTitle,contactDetails,country,creationDate,creator,description,endDate,format,formatDetails,function,isbn,issn,language,name,releaseDate,sourceRecordLink,startDate,subTitle,title,type,url
00016067,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33467,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016069,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33469,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016076,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33476,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016078,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33478,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016085,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33485,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016087,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33487,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016092,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33492,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016094,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33494,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016101,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33501,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016103,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33503,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016110,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33510,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016112,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33512,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016001,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This powder canister is one of several hundred objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. This cannister is made of copper and was used to store gun powder for ammunition.",1629-12-31,Powder canister,,,,,,Powder canister,,https://collections.sea.museum/objects/33560,1629-01-01,,"Powder canister, excavated from the wreck site of the BATAVIA",Armament,https://collections.sea.museum/collections
00016410,Wreck-of-BATAVIA,,,1560/1598,King Philip II House of Hapsburg,"Silver coin issued by Philip II of Spain as Lord of the Seventeen Provinces of the Netherlands. Seven of the provinces successfully rebelled to form the United Provinces of the Netherlands in 1581. This coin was excavated from the BATAVIA, a VOC ship that was wrecked off the coast of Western Australia in 1629.",1598-12-31,Coin,,,,,,Coin,,https://collections.sea.museum/objects/33121,1560-01-01,,"Daalder of Philip II Lord of the Netherlands, from the wreck of the BATAVIA",Coins and medals,https://collections.sea.museum/collections
00016411,Wreck-of-BATAVIA,,,1569,King Philip II House of Hapsburg,"Silver coin issued by Philip II of Spain as Lord of the Seventeen Provinces of the Netherlands. Seven of the provinces successfully rebelled to form the United Provinces of the Netherlands in 1581. This coin was excavated from the BATAVIA, a VOC ship that was wrecked off the coast of Western Australia in 1629.",1569-12-31,Coin,,,,,,Coin,,https://collections.sea.museum/objects/33122,1569-01-01,,"Daalder of Philip II Lord of the Netherlands, from the wreck of the BATAVIA",Coins and medals,https://collections.sea.museum/collections
00016412,Wreck-of-BATAVIA,,,1560/1581,King Philip II House of Hapsburg,"Silver coin issued by Philip II of Spain as Lord of the Seventeen Provinces of the Netherlands. Seven of the provinces successfully rebelled to form the United Provinces of the Netherlands in 1581. This coin was excavated from the BATAVIA, a VOC ship that was wrecked off the coast of Western Australia in 1629.",1581-12-31,Coin,,,,,,Coin,,https://collections.sea.museum/objects/33123,1560-01-01,,"Daalder of Philip II Lord of the Netherlands, from the wreck of the BATAVIA",Coins and medals,https://collections.sea.museum/collections
00016413,Wreck-of-BATAVIA,,,1560/1598,King Philip II House of Hapsburg,"Silver coin issued by Philip II of Spain as Lord of the Seventeen Provinces of the Netherlands. Seven of the provinces successfully rebelled to form the United Provinces of the Netherlands in 1581. This coin was excavated from the BATAVIA, a VOC ship that was wrecked off the coast of Western Australia in 1629.",1598-12-31,Coin,,,,,,Coin,,https://collections.sea.museum/objects/33124,1560-01-01,,"Daalder of Philip II Lord of the Netherlands, from the wreck of the BATAVIA",Coins and medals,https://collections.sea.museum/collections
00016333,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This leather gorget was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Removed from a large concretion at the wreck site, it is incomplete and in poor condition.

Gorgets were a type of armour worn over the torso to protect vital organs from injury without limiting the mobility of the wearer. With the development of firearms, gorgets became symbols of status rather than effective armour. The gorgets found at the wreck site were arranged neatly in rows. Evidence of wood found around them suggests that they were stored in a box, possibly as trade items.",1629-12-31,Gorget,,,,,,Gorget,,https://collections.sea.museum/objects/33157,1629-01-01,,Leather gorget from the wreck site of BATAVIA,Armament,https://collections.sea.museum/collections
00016211,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33288,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016212,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33289,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016213,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33290,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016214,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33291,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016227,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33304,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016228,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33305,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016229,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33306,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016230,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33307,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016114,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33354,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016115,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33355,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016116,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33356,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016117,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33357,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016118,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33358,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016131,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33371,1629-01-01,,Musket ball from the BATAVIA wreck,Armament,https://collections.sea.museum/collections
00016132,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33372,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016003,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This jar is one of several thousand objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. It would have housed some form of medicine.",1629-12-31,Apothecary jar,,,,,,Apothecary jar,,https://collections.sea.museum/objects/33562,1629-01-01,,"Apothecary jar, excavated from the wreck site of the BATAVIA",Tools and equipment,https://collections.sea.museum/collections
00016012,Wreck-of-BATAVIA,,Nederland,0000/1629,,"This spoon is one of several thousand objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629.",1629-12-31,Spoon,,,,,,Spoon,,https://collections.sea.museum/objects/33571,1629-01-01,,"Spoon, excavated from the wreck site of the BATAVIA",Tableware and furnishings,https://collections.sea.museum/collections
00016017,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This sounding lead is one of several thousand objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. The lead would have been tied to a line which was used to measure water depth in fathoms.",1629-12-31,Sounding lead,,,,,,Sounding lead,,https://collections.sea.museum/objects/33576,1629-01-01,,"Sounding lead, excavated from the wreck site of the BATAVIA",Tools and equipment,https://collections.sea.museum/collections
00016019,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This powder measure is one of several hundred objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. It is made of copper and was used to measure out standard amounts of gun powder. Containers for gun powder were made of materials which did not create sparks - such as copper, wood and leather.",1629-12-31,Powder measure,,,,,,Powder measure,,https://collections.sea.museum/objects/33578,1629-01-01,,"Powder measure, excavated from the wreck site of the BATAVIA",Armament,https://collections.sea.museum/collections
00016022,Wreck-of-BATAVIA,,Nederland,0000/1629,,"This cannon ball is one of several hundred objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629.

The BATAVIA originally had at least 30 cannon, variously made of iron, bronze and a composite metal. In 1630 the VOC decreed that all Indiamen, such as the BATAVIA, be fitted with 32 cannon.  
",1629-12-31,Cannon ball,,,,,,Cannon ball,,https://collections.sea.museum/objects/34053,1629-01-01,,"Cannon ball, excavated from the wreck site of the BATAVIA",Armament,https://collections.sea.museum/collections
00016202,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/34462,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00046469,Wreck-of-BATAVIA,,,0000/1629,,"This gilded silver cherub was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. The incomplete cherub is holding a trumpet or flute. Originally attached to a hollow silver object, this cherub may have decorated a functional item such as a candelabra. Cherubs feature in a range of religious and secular Dutch art and design from the turn of the 16th century.",1629-12-31,Cherub,,,,,,Cherub,,https://collections.sea.museum/objects/52021,1629-01-01,,Gilded silver cherub from the wrecked BATAVIA,Clothing and personal items,https://collections.sea.museum/collections
00016045,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33445,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016052,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33452,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016054,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33454,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016059,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33459,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016061,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33461,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016068,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33468,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016070,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33470,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016077,Wreck-of-BATAVIA,,Netherlands,1624/1634,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33477,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016079,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33479,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016084,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33484,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016086,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33486,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016093,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33493,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016095,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33495,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016102,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33502,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016104,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33504,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016109,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33509,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016111,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33511,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016000,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This powder scoop is one of several hundred objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. This scoop is made of copper and was used to measure quantities of gun powder.",1629-12-31,Powder scoop,,,,,,Powder scoop,,https://collections.sea.museum/objects/33559,1629-01-01,,"Powder scoop, excavated from the wreck site of the BATAVIA",Armament,https://collections.sea.museum/collections
00016002,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This lid from a powder canister is one of several hundred objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Containers for gun powder were made of materials which did not create sparks - such as copper, wood and leather.",1629-12-31,Lid,,,,,,Lid,,https://collections.sea.museum/objects/33561,1629-01-01,,"Lid of powder cannister, excavated from the wreck site of the BATAVIA",Tools and equipment,https://collections.sea.museum/collections
00016011,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This sounding lead is one of several thousand objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. The lead would have been tied to a line which was used to measure water depth in fathoms.",1629-12-31,Sounding lead,,,,,,Sounding lead,,https://collections.sea.museum/objects/33570,1629-01-01,,"Sounding lead, excavated from the wreck site of the BATAVIA",Tools and equipment,https://collections.sea.museum/collections
00016018,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This tube made of copper sheeting with a reinforced chamber at the breech is a rare survivor from the 17th century. It was a type of simple firearm used to fire signals and projectiles to disable the rigging of enemy ships. This object is one of several thousand objects recovered from the wreck of the BATAVIA, a Dutch vessel wrecked of the Western Australian coast in 1629.",1629-12-31,Blunderbuss,,,,,,Blunderbuss,,https://collections.sea.museum/objects/33577,1629-01-01,,Blunderbuss barrel recovered from the BATAVIA,Armament,https://collections.sea.museum/collections
00016133,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33373,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016134,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33374,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016148,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33388,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
00016149,Wreck-of-BATAVIA,,Netherlands,0000/1629,,"This small lead musket ball was excavated from the BATAVIA, a Dutch vessel wrecked off the Western Australian coast in 1629. Made from lead, this small round ball was used as an early form of ammunition in muskets.",1629-12-31,Musket ball,,,,,,Musket ball,,https://collections.sea.museum/objects/33389,1629-01-01,,"Musket ball, excavated from the site of the wreck of the BATAVIA",Armament,https://collections.sea.museum/collections
